Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
46	18.870808	3.6430323	27.197525	6.963869	12.97	7.88981	46.0	0.0	150.0	118178.0	0.08381418439716312	12.634412	0.8799353	14.541326	7.7531714	8.474181	2.0733292	22.728247	2.5273414	7.1207684e-09	-0.001990976	2.0345052e-09	-0.0012501149	2.9029882	-0.33011365	11.918579	-2.8005362	0	0	1.0	1.5458932	0.004993113	1410000	10121.140570640564
47	18.677444	3.4765353	27.556543	5.473392	13.245	7.9564424	39.0	0.0	150.0	120827.0	0.08390763888888889	12.810566	0.93628025	15.000418	6.874147	8.588237	2.2221925	23.635023	1.4222393	9.155274e-09	-0.0012704224	0.0	-0.00080104166	2.843624	-0.328748	12.836815	-2.7321749	0	0	1.0	1.544352	0.0005559057	1440000	10344.837735414505
48	18.865814	3.3718326	27.568415	8.691284	12.885	7.7975492	47.0	0.0	150.0	123404.0	0.08394829931972789	12.807977	0.91506225	14.962715	8.285079	8.459135	2.065549	20.04576	2.7174807	4.0690105e-09	-0.0014665263	-4.0690104e-08	0.00073124183	2.8372161	-0.29868078	12.480471	-2.7603807	0	0	1.0	1.5427763	0.0014677948	1470000	10559.092537641525
49	19.274303	3.7316582	29.056877	8.395587	11.895	7.9783444	40.0	0.0	150.0	125783.0	0.08385533333333334	12.846281	0.81252646	14.585111	7.9373903	8.617941	2.1168697	21.583654	1.3293543	8.138021e-09	-0.0014865397	-2.6448568e-08	0.00078893837	2.7816334	-0.32966208	11.269184	-2.6938667	0	0	1.0	1.5412929	0.00087390206	1500000	10784.586769580841
50	19.432646	3.5904386	29.026142	4.4325633	12.29	8.179603	39.0	0.0	150.0	128241.0	0.08381764705882352	13.045487	0.888807	14.834795	7.622695	8.180083	2.1140625	21.555437	-2.2850406	-9.155274e-09	-0.0013262827	3.6621095e-08	-0.0009306335	2.7878265	-0.33172798	13.580229	-3.0866928	0	0	1.0	1.5398757	0.00064438285	1530000	10991.845151662827
51	19.948347	3.2200055	28.916319	9.31445	12.27	7.628047	41.0	0.0	150.0	130695.0	0.08377884615384615	13.251624	0.85980064	15.395792	8.377071	8.28695	2.310682	22.104702	1.0105752	0.0	-0.0012350881	-1.1189779e-08	-0.00020644837	2.5333488	-0.33022118	11.691255	-2.717782	0	0	1.0	1.5385451	0.00058646774	1560000	11215.17598581314
52	19.758242	3.520428	27.443907	6.352375	12.08	8.42755	38.0	0.0	150.0	133111.0	0.08371761006289308	13.368231	0.8412863	15.149474	8.77362	8.2234535	2.1024406	20.75275	0.2932371	1.4241537e-08	-0.0018355163	4.0690104e-08	-0.00030625	2.6415734	-0.3171878	13.079896	-2.9275713	0	0	1.0	1.5372682	0.0011378201	1590000	11437.211723327637
53	19.350435	3.9899156	28.03791	2.9497533	12.91	8.201944	45.0	0.0	150.0	135693.0	0.0837611111111111	13.383952	0.8925223	15.137348	8.1383915	8.418791	2.2403162	22.720465	1.2323014	3.0517577e-09	-0.0014750417	-1.0172526e-08	0.00051952514	3.3009791	-0.51069164	13.410796	-3.3498049	0	0	1.0	1.5360346	0.0010705299	1620000	11671.56659579277
54	20.254528	3.5822155	28.440535	12.146795	12.94	7.6096253	37.0	0.0	150.0	138281.0	0.08380666666666667	13.405577	0.8770349	15.161288	7.005924	8.287624	2.1354423	20.194029	0.9552845	1.2207031e-08	-0.0015934693	2.0345052e-09	-0.00047946372	3.010883	-0.47978592	11.253146	-2.8940296	0	0	1.0	1.5346782	0.0008743022	1650000	11877.32278585434
55	20.117329	3.489606	28.610949	9.254957	12.51	7.9151692	43.0	0.0	150.0	140783.0	0.08379940476190476	13.689467	0.9250172	15.570188	8.877312	8.302349	2.018634	21.367666	0.7556199	-4.0690105e-09	-0.0012992147	8.138021e-09	0.00037384033	2.7574239	-0.35771322	12.545225	-3.0258389	0	0	1.0	1.5333562	0.00065812614	1680000	12091.190044403076
56	20.168945	3.9701972	29.903633	5.998011	11.595	7.2395425	34.0	0.0	150.0	143102.0	0.08368538011695907	13.722586	0.89598197	15.700028	8.766113	8.292939	1.9457589	19.534906	1.1352272	5.086263e-09	-0.0015747172	8.138021e-09	-7.189127e-05	3.0700328	-0.40284085	12.067228	-3.1619005	0	0	1.0	1.5320013	0.00081792043	1710000	12309.991089582443
57	20.427801	3.5803537	29.75384	8.949154	11.575	7.604234	42.0	0.0	150.0	145417.0	0.08357298850574713	13.922406	0.93880934	15.867108	8.737338	7.976384	1.9231793	20.737768	-4.6856823	1.0172526e-08	-0.0010759521	2.9246012e-09	-9.902077e-05	2.9449918	-0.3365059	11.184338	-2.7983007	0	0	1.0	1.53068	0.0009946848	1740000	12535.330755472183
