Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
95	9.40744	4.6150765	21.225765	-2.0889668	2.78	3.4338899	19.0	0.0	150.0	78743.0	0.027341319444444446	7.2631483	1.3298576	11.445628	0.15987082	1.9829448	0.5758886	9.998058	0.021461371	-3.0517577e-09	-0.0024076789	1.525879e-08	-0.0056700557	4.695697	-1.0449119	2.4199338	-0.3440013	1.150671	0.0	0.0019991307	0.0118720485	0.0052	0.0028619359	-0.0016942174	0.0033267913	0.41035315	1.150671	1.0	0.0	0.0	1.261405	0.0094976565	2880000	16435.53861618042
96	9.769137	4.983549	23.852303	-1.7698371	2.645	2.9494023	14.0	0.0	150.0	79272.0	0.027241237113402064	7.344983	1.3965073	11.621594	0.9286553	1.9472647	0.70080876	11.767982	-0.8064404	2.0345052e-09	-0.0044443817	-5.086263e-09	-0.0037171836	4.9443564	-0.9164648	2.2074304	-0.3161713	1.3420341	0.0	0.0036428228	0.0127137825	0.0042999997	0.004123063	-0.0011039427	0.0025376678	0.53528076	1.3420341	1.0	0.0	1.0	1.2430592	0.006275528	2910000	16608.089408397675
97	9.303253	4.4488564	23.365404	-1.3722408	2.615	3.1586034	20.0	0.0	150.0	79795.0	0.027141156462585032	7.388733	1.3982394	11.245674	0.60890317	1.8776019	0.56332266	12.140547	-0.267437	1.1189779e-08	-0.0055496236	2.0345052e-09	-0.0037227855	4.6716685	-0.95929337	2.1454165	-0.3625964	0.5528381	0.0	0.00263632	0.015807442	0.0041	0.0027096493	-0.00054222986	0.0040094866	0.40838355	0.5528381	1.0	0.0	0.0	1.2264785	0.009829827	2940000	16779.749444246292
98	9.779436	4.806214	22.794039	-2.654235	2.925	3.3074725	18.0	0.0	150.0	80380.0	0.027063973063973065	7.3760676	1.4027514	11.829387	0.48562485	1.9010618	0.68700826	16.010586	-0.6050069	1.2207031e-08	-0.0022475563	-7.1207684e-09	-0.005910943	4.8246512	-1.0607388	2.7054677	-0.37735558	1.3848573	0.0	0.0024939517	0.008029761	0.0061666663	0.002785744	-0.0009627996	0.00317686	0.5573047	1.3848573	1.0	0.0	0.0	1.2156656	0.009885963	2970000	16940.94743847847
99	9.095137	4.4453945	23.027372	-2.0424154	2.78	2.9701178	13.0	0.0	150.0	80936.0	0.026978666666666668	7.624499	1.4035662	11.361136	1.0740052	1.9333526	0.60518575	11.629151	-0.39542645	1.8310548e-08	-0.0022903495	-8.646647e-09	-0.004527959	4.402723	-0.9388604	1.9523786	-0.26498425	1.2148975	0.0	0.0019283522	0.0111806	0.0052	0.0027274962	-0.0015652955	0.003065968	0.41529876	1.2148975	1.0	0.0	1.0	1.2114816	0.0068827295	3000000	17108.359467983246
100	9.559337	4.704462	20.704891	-1.9885901	2.58	2.9569578	15.0	0.0	150.0	81452.0	0.026881848184818483	7.400349	1.4277655	11.0027895	0.08635447	1.9055911	0.62357265	10.944893	-0.12440847	9.155274e-09	-0.0028205973	-7.629395e-09	-0.0039393795	4.307294	-0.8847399	1.9609789	-0.27010906	0.8192654	0.0	0.0025644125	0.0144471675	0.0038666662	0.0026879883	-0.0005768276	0.002692519	0.4213108	0.8192654	1.0	0.0	1.0	1.2046084	0.007822856	3030000	17275.663699388504
101	9.632242	4.615769	23.909624	-1.9833095	2.39	2.933922	17.0	0.0	150.0	81930.0	0.02677450980392157	7.5161176	1.4040499	11.777986	0.057732668	1.8517028	0.56727606	10.898638	-0.7630984	6.1035155e-09	-0.007227443	-4.0690105e-09	-0.0021855582	4.7480564	-0.99936914	1.8326213	-0.2696979	0.5315397	0.0	0.003290938	0.017613837	0.0026000007	0.0033424501	-0.00038201347	0.0028330018	0.43224788	0.5315397	1.0	0.0	0.0	1.1839726	0.009628734	3060000	17443.046688079834
102	9.65984	4.2978926	23.771944	-2.3644097	2.725	2.8895285	15.0	0.0	150.0	82475.0	0.02669093851132686	7.5075154	1.4646281	12.234695	0.7278181	1.7641089	0.6133266	11.975777	-0.29576978	-1.6276042e-08	-0.0044318847	1.0172526e-09	-0.0035141031	4.247016	-0.9725876	1.9778798	-0.28646445	0.79730195	0.0	0.0033407866	0.013327364	0.0048333327	0.0033802025	-0.0003714781	0.0035010306	0.5006708	0.79730195	1.0	0.0	1.0	1.1644638	0.0071820375	3090000	17610.700117349625
103	9.714803	4.1316466	25.729311	-1.3580048	2.585	3.0858996	19.0	0.0	150.0	82992.0	0.0266	7.454739	1.4014674	11.470657	0.8901251	1.8083413	0.5539059	12.055228	-0.20617509	-2.1870932e-08	-0.0042695096	-4.577637e-09	-0.0030217199	4.0151405	-0.7854364	2.2928534	-0.32831323	0.8537273	0.0	0.0033743763	0.015480783	0.0039000004	0.0037035304	-0.0010525255	0.0033656277	0.46687466	0.8537273	1.0	0.0	1.0	1.1556044	0.0078014154	3120000	17773.47559118271
104	9.551305	4.8002214	27.208002	-1.666734	2.465	3.0114408	17.0	0.0	150.0	83485.0	0.026503174603174605	7.5090694	1.3309464	10.530658	0.2246556	1.8179437	0.61973065	12.080294	-1.1463358	-1.6276042e-08	-0.0056501403	-1.2207031e-08	-0.002960964	4.661105	-0.9349234	2.1819713	-0.3357401	0.68286955	0.0	0.0023102188	0.017171372	0.0030999994	0.0027220955	-0.0011829251	0.0033974047	0.36679557	0.68286955	1.0	0.0	0.0	1.144973	0.009393305	3150000	17937.289388656616
105	8.805	4.580368	19.924341	-1.6586916	2.625	3.3353224	19.0	0.0	150.0	84010.0	0.02641823899371069	7.6099343	1.4784948	11.571283	0.96419847	1.7631994	0.62478286	12.422845	-1.3223412	1.2461345e-08	-0.0031065687	1.525879e-08	-0.0033249431	4.780904	-1.0368247	2.1557386	-0.36413932	0.79591465	0.0	0.0023019554	0.013964872	0.004166667	0.0024262315	-0.0005979148	0.0028766764	0.40600368	0.79591465	1.0	0.0	1.0	1.1537147	0.0072779492	3180000	18101.273831367493
106	9.943918	5.117992	21.55018	-2.7520003	2.235	2.4979541	13.0	0.0	150.0	84457.0	0.026310591900311528	7.456399	1.4529686	11.783243	0.13173835	1.7296786	0.61718476	11.4877	-0.25931612	-1.3224284e-08	-0.007088591	1.6276042e-08	-0.0011237875	5.1422615	-1.0994654	1.6932414	-0.331962	0.590674	0.0	0.003183787	0.019022342	0.001566666	0.0034661652	-0.0008419738	0.002510533	0.40910992	0.590674	1.0	0.0	0.0	1.1588011	0.009999973	3210000	18274.854076623917
107	9.893778	5.1622734	23.173866	-2.4760277	2.755	3.145628	16.0	0.0	150.0	85008.0	0.026237037037037038	7.6601467	1.4653531	11.863642	0.41487014	1.6720526	0.5194265	10.2878	-1.7188183	0.0	-0.002812331	0.0	-0.0044685877	5.1559772	-1.0416894	2.3524373	-0.3635496	1.5037463	0.0	0.003010708	0.009716882	0.0050333343	0.0033417172	-0.0009030533	0.0024636937	0.55663544	1.5037463	1.0	0.0	1.0	1.147445	0.0065245545	3240000	18445.970204114914
108	9.499258	4.565318	21.699913	-1.3421957	2.72	3.3543406	19.0	0.0	150.0	85552.0	0.02616269113149847	7.7309704	1.426867	11.367256	0.32114306	1.8505702	0.6283836	9.210109	-1.4791958	-5.086263e-09	-0.003856911	8.138021e-09	-0.0047073974	4.6060653	-1.0685434	2.2840683	-0.3570807	1.1019421	0.0	0.0032007606	0.014348588	0.0048	0.0044155326	-0.0022254107	0.0040768576	0.47230443	1.1019421	1.0	0.0	1.0	1.1566417	0.0064751334	3270000	18607.89622950554
109	10.112816	4.546238	20.449883	-1.4719988	2.885	3.6553762	25.0	0.0	150.0	86129.0	0.02609969696969697	7.5995398	1.4343266	11.786917	0.22487009	1.806003	0.63553095	10.475799	-1.8827176	1.5258789e-09	-0.0030758616	1.1698405e-08	-0.0048289453	4.8964205	-0.9398296	2.9525497	-0.5334728	0.98400366	0.0	0.002268609	0.010902023	0.0058999998	0.0025698193	-0.0010735309	0.0038261253	0.45616952	0.98400366	1.0	0.0	1.0	1.1370103	0.0063283523	3300000	18770.599422454834
110	10.072925	4.3853445	22.294209	-0.5464111	2.59	3.4600432	15.0	0.0	150.0	86647.0	0.02602012012012012	7.7020783	1.4348155	11.426523	0.7596529	1.9601542	0.7763379	13.724861	-0.854008	1.0935466e-08	-0.004958675	-1.1189779e-08	-0.0037513275	4.1648545	-0.86469984	2.8798792	-0.4924209	0.662996	0.0	0.0023824065	0.01608094	0.003933333	0.0026907774	-0.0011033326	0.003947657	0.38490382	0.662996	1.0	0.0	0.0	1.1343784	0.009470148	3330000	18938.8782351017
111	9.425597	4.3214664	22.066183	-2.981936	2.66	3.4762623	21.0	0.0	150.0	87179.0	0.025946130952380953	7.6883097	1.3811792	11.0666485	0.8590755	1.866214	0.6733683	10.826981	-0.44798833	-2.0345052e-09	-0.0040815044	-9.155274e-09	-0.00338372	4.3204365	-0.89602304	2.351464	-0.46668744	0.8365503	0.0	0.0022476697	0.013493448	0.0044000004	0.0024092288	-0.0006933347	0.002975463	0.4081359	0.8365503	1.0	0.0	1.0	1.1197348	0.007427961	3360000	19103.82346534729
112	10.062647	4.936697	25.455942	-2.1073623	2.46	2.7492545	14.0	0.0	150.0	87671.0	0.02586165191740413	7.6575136	1.4210643	11.443264	0.8050723	1.8632102	0.66977924	12.815145	-0.61903536	2.339681e-08	-0.005697781	1.4241537e-08	-0.0027148721	4.8827457	-0.9216845	1.7941598	-0.34885824	0.7209097	0.0	0.0036307762	0.016793186	0.003066667	0.0037922957	-0.00068824383	0.0029326444	0.46497884	0.7209097	1.0	0.0	1.0	1.1205621	0.006584893	3390000	19279.908554553986
113	10.549543	5.177808	24.685333	-0.60801977	2.345	2.6694522	13.0	0.0	150.0	88140.0	0.025771929824561404	7.7972302	1.4206425	11.581166	0.9694201	1.7787293	0.49987018	9.809025	-1.3874832	-9.155274e-09	-0.0062104035	1.2207031e-08	-0.0027310932	4.8485885	-0.938427	1.6720985	-0.26387954	0.8331601	0.0	0.003173384	0.017867338	0.0023000003	0.003658833	-0.0010973336	0.0024804687	0.42143577	0.8331601	1.0	0.0	0.0	1.120574	0.009407516	3420000	19447.45370721817
114	10.008007	4.8283362	25.704203	-0.91152734	2.56	2.8959284	15.0	0.0	150.0	88652.0	0.025696231884057973	7.8853745	1.461193	11.965689	-0.16160177	1.7324357	0.509247	9.978965	-0.289773	5.8492025e-09	-0.005299413	-8.138021e-09	-0.003299197	4.8342366	-0.97352195	1.7906909	-0.30934203	1.283689	0.0	0.0032875766	0.013663786	0.003733333	0.0037353798	-0.0009924883	0.0021997008	0.49051514	1.283689	1.0	0.0	0.0	1.0954626	0.0095326025	3450000	19621.324483156204
115	10.527219	4.4384227	20.575575	-0.9764423	2.59	3.119599	20.0	0.0	150.0	89170.0	0.025623563218390804	7.8330765	1.4173661	11.601818	1.0233698	1.721537	0.6122253	10.798343	-0.6647541	-4.0690105e-09	-0.0051819477	2.5431315e-09	-0.0046060877	4.661726	-0.90419793	1.9029268	-0.36036885	1.3624141	0.0	0.0032812562	0.012807292	0.003933333	0.003691683	-0.00093957706	0.0021509433	0.5061642	1.3624141	1.0	0.0	0.0	1.0815554	0.009931453	3480000	19789.14729332924
116	10.55344	4.250295	24.642178	-0.8912996	2.35	2.899569	22.0	0.0	150.0	89640.0	0.025538461538461538	8.027354	1.3784198	11.820498	0.953046	1.7212781	0.58177817	10.657253	-0.5685863	2.8483074e-08	-0.006753139	1.6276042e-08	-0.001618573	4.1793876	-0.80974054	1.9198906	-0.31445372	0.47057167	0.0	0.003086975	0.017915504	0.0023333328	0.0031129594	-0.00026051415	0.0026118748	0.41509935	0.47057167	1.0	0.0	0.0	1.0730051	0.009708761	3510000	19958.317224740982
117	10.771333	5.0623827	22.857548	0.49241427	2.415	3.2097936	17.0	0.0	150.0	90123.0	0.025458474576271185	8.146947	1.4224969	11.521313	1.3205259	1.67999	0.53231853	11.404109	-0.90486825	-8.138021e-09	-0.0044296705	-6.1035155e-09	-0.0026267152	5.0894804	-1.0395932	2.4435859	-0.38604093	0.903043	0.0	0.0019355706	0.017152108	0.0027666665	0.0027702125	-0.0014977701	0.0026877578	0.33592767	0.903043	1.0	0.0	0.0	1.0560362	0.009487215	3540000	20136.475250720978
118	10.821758	4.897228	25.326487	-0.5711591	2.805	3.3655572	15.0	0.0	150.0	90684.0	0.025401680672268907	8.319453	1.379067	11.779444	1.9378535	1.740697	0.6604812	13.090437	-0.5601504	-2.7974447e-09	-0.0029802537	5.086263e-09	-0.0041958904	4.636528	-0.94202185	2.7498362	-0.41358447	1.6043297	0.0	0.0038299088	0.009021533	0.005366667	0.0040232236	-0.00071214174	0.0026234186	0.6515595	1.6043297	1.0	0.0	1.0	1.0390286	0.00636248	3570000	20308.425591230392
119	10.316251	4.3358684	22.039896	-2.8244138	2.56	3.0160239	16.0	0.0	150.0	91196.0	0.02533222222222222	8.364413	1.4111282	12.122296	1.529466	1.8281562	0.58005255	11.082413	-1.18081	5.086263e-09	-0.005680707	8.138021e-09	-0.002515033	4.552655	-0.8970401	1.8836513	-0.3342482	0.5966742	0.0	0.0036643322	0.015394708	0.003733333	0.0036644125	1.5590673e-05	0.0030264696	0.4878785	0.5966742	1.0	0.0	1.0	1.0362868	0.0073114205	3600000	20476.57079100609
120	10.840881	4.8624353	22.472862	-0.8041583	2.325	2.6475224	13.0	0.0	150.0	91661.0	0.025250964187327824	8.233499	1.4244865	12.3824215	2.123131	1.7820406	0.60157955	12.258918	-0.7569758	-8.138021e-09	-0.0074445303	-4.0690105e-09	-0.0013247558	4.6350765	-0.91293955	1.6114379	-0.27830565	0.89289033	0.0	0.004717692	0.017804317	0.002166667	0.0050123604	-0.00079373305	0.002138035	0.5147568	0.89289033	1.0	0.0	0.0	1.0325919	0.009894884	3630000	20644.02134203911
121	11.328628	4.6661086	28.292255	0.34940702	2.655	3.1695385	25.0	0.0	150.0	92192.0	0.025189071038251368	8.497361	1.4068406	12.306805	1.7136459	1.6907593	0.49787205	8.414605	-0.01446978	-1.1444092e-09	-0.004627848	1.2842814e-08	-0.0034074122	4.763428	-0.9696007	1.9673252	-0.2974056	1.4394948	0.0	0.0035759092	0.011926744	0.0043666665	0.004006845	-0.0010088623	0.0023618445	0.54756075	1.4394948	1.0	0.0	1.0	1.0086381	0.0063998364	3660000	20825.204283237457
122	10.873557	4.615682	22.688332	-1.8915176	3.07	3.2672772	17.0	0.0	150.0	92806.0	0.025150677506775066	8.565977	1.3855584	11.630064	1.5200797	1.7274026	0.5623228	11.34865	-0.33933595	-5.086263e-10	0.0019173655	-6.1035155e-09	-0.0067707174	4.7740927	-0.90012693	2.6469758	-0.41494036	2.8130836	0.0	0.0033403193	-0.00013362698	0.007133333	0.0033943912	-0.00036967223	0.002527336	0.0	2.8130836	0.0	0.0	0.0	1.0076357	0.0097901905	3690000	20998.106644153595
123	11.343217	4.6909018	25.303213	-3.0427518	2.675	3.2510574	17.0	0.0	150.0	93341.0	0.02509166666666667	8.5008335	1.4028153	12.309347	0.6034575	1.9913949	0.7149768	14.244009	-1.4126571	-1.4241537e-08	-0.0043822527	-4.0690105e-09	-0.0037917604	4.8844857	-0.95691276	2.4040875	-0.3963747	0.8056144	0.0	0.0026515604	0.015373999	0.0045	0.003279318	-0.001657699	0.0043774303	0.4152956	0.8056144	1.0	0.0	0.0	1.0128262	0.009244905	3720000	21166.037052631378
124	10.783265	4.294767	23.746927	0.0064420816	2.465	2.71823	12.0	0.0	150.0	93834.0	0.0250224	8.641902	1.4401997	12.728055	1.6687906	1.8802326	0.6048346	10.75023	-3.3694763	1.0172526e-08	-0.006075289	-1.4241537e-08	-0.0025546907	4.5211906	-0.91256	1.7248763	-0.2998191	0.8000072	0.0	0.0033339679	0.016040597	0.0030999994	0.0034490207	-0.0005284397	0.0024271333	0.45590088	0.8000072	1.0	0.0	0.0	0.98363686	0.009473314	3750000	21333.895832777023
125	10.429972	4.5741825	21.514313	0.081542805	2.23	2.6659143	13.0	0.0	150.0	94280.0	0.024941798941798942	8.538045	1.4796818	12.0148535	1.6336137	1.7483448	0.5769606	10.080625	-0.8654772	-2.0345052e-09	-0.006996341	-1.0172526e-08	-0.0018085735	4.600672	-0.87894535	1.6136818	-0.3055662	0.40413487	0.0	0.0027271807	0.018967958	0.0015333334	0.0027777036	-0.0003392594	0.0022781168	0.3791811	0.40413487	1.0	0.0	0.0	0.9636592	0.0097267395	3780000	21509.092128753662
126	10.7591505	4.6991043	25.853746	-1.8751653	2.84	3.1850274	18.0	0.0	150.0	94848.0	0.02489448818897638	8.476403	1.4872979	12.295022	0.86231816	1.6484392	0.5434034	10.966406	-0.33325416	-1.5004476e-08	-0.0030506137	0.0	-0.004454297	4.8616104	-0.9963975	2.495357	-0.4195211	0.98461926	0.0	0.0024297698	0.0106838895	0.0055999993	0.0025529235	-0.00064386445	0.003366211	0.4768896	0.98461926	1.0	0.0	1.0	0.9695201	0.0064329486	3810000	21682.477764368057
127	11.110945	4.532877	25.58675	-2.5296426	2.645	3.0690348	16.0	0.0	150.0	95377.0	0.024837760416666667	8.5347395	1.4442389	12.351322	1.3627208	1.852793	0.6320042	10.841515	-0.719141	-1.6276042e-08	-0.005442635	-1.5258789e-09	-0.00410053	4.5041137	-0.8317385	2.0001686	-0.31592536	0.9914905	0.0	0.0034462563	0.014064141	0.0042999997	0.003742063	-0.0009599104	0.003114966	0.49501365	0.9914905	1.0	0.0	0.0	0.96475786	0.009550554	3840000	21855.18107700348
128	10.672643	4.662679	23.236876	-1.8361727	2.805	3.4010255	19.0	0.0	150.0	95938.0	0.024790180878552972	8.648096	1.385328	12.217834	0.99712175	1.8171346	0.63178515	11.227046	-0.9817792	0.0	-0.0024953166	-1.6276042e-08	-0.0039060588	4.6597443	-0.94486976	2.192316	-0.41458976	1.2089077	0.0	0.0024174952	0.009027174	0.005366667	0.0024772054	-0.00039588544	0.0026247674	0.5174959	1.2089077	1.0	0.0	1.0	0.95011526	0.007473377	3870000	22028.598940849304
129	10.784316	4.4334464	23.576258	-0.6959516	2.305	2.6743176	13.0	0.0	150.0	96399.0	0.02471769230769231	8.461623	1.4408292	11.885188	1.4316715	1.8105257	0.58214027	10.196127	-1.0832089	0.0	-0.004648047	2.7974447e-09	-0.001994897	4.4078827	-0.8504207	1.5430425	-0.2501968	0.8457668	0.0	0.0022298961	0.018019726	0.0020333338	0.0027584957	-0.0010505324	0.002087816	0.35177764	0.8457668	1.0	0.0	1.0	0.9461246	0.0064338967	3900000	22197.669461011887
130	11.590781	4.634283	27.347252	-0.63193417	2.86	3.1812575	17.0	0.0	150.0	96971.0	0.024674554707379136	8.4070215	1.4342694	12.520757	1.1561718	1.7043748	0.5274233	10.605623	-1.0970135	-1.4241537e-08	-0.0024574134	-1.0172526e-09	-0.006221589	5.0324636	-0.9699116	2.3728993	-0.38633728	1.8874922	0.0	0.003009193	0.0070109926	0.0057333326	0.0034207294	-0.001020524	0.0025306863	0.6551418	1.8874922	1.0	0.0	0.0	0.93206227	0.00950448	3930000	22370.513528585434
131	10.922092	4.863831	23.44999	-1.5519633	2.82	3.305692	19.0	0.0	150.0	97535.0	0.024630050505050505	8.782365	1.4422634	12.292202	1.1032017	1.8890628	0.65499914	11.815656	-0.80846494	7.1207684e-09	-0.0046323435	7.1207684e-09	-0.0049905917	4.863188	-0.84190655	2.575798	-0.41242123	0.9793314	0.0	0.0028363364	0.011655481	0.005466666	0.0030198041	-0.0008105909	0.0035813253	0.49330303	0.9793314	1.0	0.0	0.0	0.93688035	0.009706425	3960000	22538.42862176895
132	10.816632	4.454092	22.354933	-1.3086945	2.55	2.705088	16.0	0.0	150.0	98045.0	0.024572681704260652	8.655875	1.4101168	11.983777	0.36591288	1.9776294	0.5720894	11.498174	-1.0554096	1.0172526e-08	-0.004405658	1.0172526e-09	-0.0024236725	4.5599303	-0.81031895	1.8375136	-0.30024445	0.8784042	0.0	0.003240261	0.01438389	0.0036666663	0.003295162	-0.00036253	0.0023939065	0.47462633	0.8784042	1.0	0.0	1.0	0.92740333	0.0071995705	3990000	22710.875558137894
133	11.30238	4.6866446	25.551674	1.3599074	2.595	3.005158	15.0	0.0	150.0	98564.0	0.024518407960199006	8.555922	1.3471959	11.919795	1.6226465	1.8640201	0.58390266	11.140193	-0.35548532	-1.1189779e-08	-0.0038817627	-5.5948894e-09	-0.0032856858	4.6278834	-0.7569854	2.14294	-0.30480695	0.9473042	0.0	0.0028857975	0.014344133	0.0039666668	0.0031493043	-0.0008561937	0.002781969	0.44853443	0.9473042	1.0	0.0	1.0	0.9231647	0.0069754017	4020000	22878.936158418655
134	11.724131	4.5145473	23.360895	-1.0085576	2.85	3.1603005	17.0	0.0	150.0	99134.0	0.02447753086419753	8.660995	1.3751622	13.029365	1.40783	1.7949096	0.5593606	10.543984	-0.6108594	0.0	-0.003299291	-1.3224284e-08	-0.004659777	4.3681684	-0.7726958	2.1954677	-0.35429037	1.0007287	0.0	0.0023725557	0.009508358	0.005666666	0.002390179	-0.00023224774	0.0030606368	0.49952292	1.0007287	1.0	0.0	1.0	0.90854365	0.0066236523	4050000	23045.917506933212
135	11.503929	4.811542	25.978176	-2.0547097	2.285	2.6426835	13.0	0.0	150.0	99591.0	0.024409558823529413	8.852806	1.3534291	12.232324	2.2567763	1.8506895	0.61811435	9.956503	-1.1765084	1.0172526e-09	-0.006919462	8.646647e-09	-0.0013665359	4.5900145	-0.7935481	1.9015307	-0.28971672	0.46023923	0.0	0.003238288	0.018688567	0.0019000006	0.0033206008	-0.00047600808	0.0027527139	0.41626486	0.46023923	1.0	0.0	0.0	0.9063793	0.009970624	4080000	23218.371804237366
136	11.612596	4.5697412	26.670633	-2.3829818	2.88	3.2102334	18.0	0.0	150.0	100167.0	0.024371532846715328	8.965873	1.4242637	12.397516	1.634362	1.7729918	0.5455302	9.927192	-0.55334085	-1.2207031e-08	-0.0021327476	-6.1035155e-09	-0.004808742	5.1313705	-0.8897867	2.4262755	-0.40091372	1.4202712	0.0	0.0028374677	0.009129056	0.0058666673	0.0033121542	-0.0012259175	0.0031660348	0.55750984	1.4202712	1.0	0.0	1.0	0.90599954	0.007490973	4110000	23391.42870426178
137	11.284719	4.567581	23.751698	-2.617678	2.585	3.3515332	17.0	0.0	150.0	100684.0	0.024319806763285025	8.887139	1.4647436	12.482472	2.1910927	1.8478485	0.60602367	11.392735	-0.22608003	-4.0690105e-09	-0.005772597	0.0	-0.0029391702	4.674826	-0.8390517	2.3872442	-0.4457953	0.7678533	0.0	0.0031562324	0.01610778	0.0039000004	0.0035717466	-0.0012742624	0.0039077965	0.44265628	0.7678533	1.0	0.0	0.0	0.90981245	0.009944706	4140000	23571.814335346222
138	11.191733	4.577297	25.617899	-0.56857646	2.23	2.3615885	13.0	0.0	150.0	101130.0	0.02425179856115108	8.741521	1.3493724	12.135494	2.487047	1.7690938	0.5452146	10.521579	-0.44256955	8.138021e-09	-0.0057320595	3.5603842e-09	-0.0018308401	4.5566406	-0.7907665	1.4165912	-0.21398878	0.755114	0.0	0.0029879925	0.0189088	0.0015333334	0.0034684583	-0.0010174563	0.002154612	0.39751887	0.755114	1.0	0.0	1.0	0.8918082	0.0063695447	4170000	23739.965967655182
139	11.459187	4.263027	22.056522	-2.358248	2.43	2.8644545	15.0	0.0	150.0	101616.0	0.024194285714285713	8.836144	1.3983905	12.549906	1.8846408	1.6372305	0.3993407	8.11614	-0.52772695	1.6276042e-08	-0.0048450567	-3.5603842e-09	-0.0026239762	4.3387933	-0.7654333	1.809471	-0.21833539	1.058914	0.0	0.0023141664	0.015074537	0.002866667	0.0025623934	-0.0006435442	0.0016684282	0.3918098	1.058914	1.0	0.0	0.0	0.8868086	0.009718042	4200000	23913.902762413025
140	12.097903	4.8759594	23.945627	-0.7149539	2.495	2.8774943	21.0	0.0	150.0	102115.0	0.02414066193853428	8.840002	1.398413	12.339881	2.4416134	1.6802853	0.52233803	10.802696	-1.0378815	3.0517577e-09	-0.004928513	-9.155274e-09	-0.002060082	4.7267647	-0.8061433	1.8632549	-0.24834025	1.0919098	0.0	0.0032873806	0.013433198	0.0032999993	0.0033065476	-0.00017828467	0.0016583408	0.49469244	1.0919098	1.0	0.0	1.0	0.88393134	0.00726428	4230000	24082.795677661896
141	12.749454	4.82585	27.965796	-4.207024	3.185	3.522893	17.0	0.0	150.0	102752.0	0.02412018779342723	9.060901	1.3488177	12.735009	2.2336895	1.7547634	0.5900495	10.882594	-1.1110014	-2.0345052e-09	-0.0026903758	4.0690105e-09	-0.0057180626	5.373128	-1.1225705	3.2005394	-0.4839356	1.5083315	0.0	0.0035053233	0.005665512	0.0079	0.0035339498	-0.0003530373	0.004353835	0.7865828	1.5083315	1.0	0.0	1.0	0.8650935	0.006488844	4260000	24250.345833539963
142	12.064417	4.4035015	28.358553	0.22159469	2.905	3.6049933	25.0	0.0	150.0	103333.0	0.024086946386946386	9.323825	1.4699433	12.8814335	1.8148956	2.0209532	0.7123765	11.8909025	-0.6198448	2.0345052e-09	-0.0018396891	-7.1207684e-09	-0.006718318	4.5647564	-0.78904176	2.684642	-0.43048	1.2378004	0.0	0.0019495859	0.009743184	0.006033333	0.0027582457	-0.0016940802	0.0035489677	0.4473225	1.2378004	1.0	0.0	0.0	0.8537808	0.009177362	4290000	24423.472479104996
143	12.054343	4.895964	26.254335	-1.0441321	2.96	3.2013123	15.0	0.0	150.0	103925.0	0.024056712962962964	9.180846	1.4965637	13.111975	1.0744114	1.9709859	0.6917429	11.444711	-0.11885269	1.780192e-08	-0.002335955	8.138021e-09	-0.004930269	5.0147567	-0.8492241	2.1317894	-0.35687625	1.1197438	0.0	0.0023309109	0.008484766	0.0064000003	0.002441965	-0.0006285083	0.0035570273	0.5241347	1.1197438	1.0	0.0	1.0	0.8403622	0.00698477	4320000	24603.833649873734
144	11.534335	4.9390726	25.852509	-1.1224394	2.61	2.7455237	14.0	0.0	150.0	104447.0	0.02401080459770115	9.336265	1.40888	13.23832	1.3171747	1.9587755	0.5670401	9.776329	-0.41355914	2.1362304e-08	-0.0026592824	-1.0172526e-09	-0.0040368494	4.9776134	-0.9240031	1.8251307	-0.23540807	1.1206095	0.0	0.002590332	0.013562516	0.004066666	0.0030627032	-0.0011015955	0.0025689807	0.4370263	1.1206095	1.0	0.0	1.0	0.8326736	0.006531301	4350000	24771.08421730995
145	11.886348	4.8364253	27.36537	-1.4297993	2.685	3.0603554	17.0	0.0	150.0	104984.0	0.023968949771689497	9.23054	1.4666826	13.319258	0.6658873	1.9276057	0.49935696	9.32268	-0.2786274	-5.086263e-09	-0.004500113	7.1207684e-09	-0.0027079193	5.036496	-0.8725877	2.189524	-0.2567581	1.0542634	0.0	0.003220806	0.012017295	0.004566666	0.0032790438	-0.0003900563	0.0026124527	0.5177009	1.0542634	1.0	0.0	2.0	0.8301895	0.006841052	4380000	24938.383774280548
146	12.439924	4.972856	27.2626	-0.31673783	3.155	3.1434019	16.0	0.0	150.0	105615.0	0.023948979591836735	9.173423	1.45478	12.894421	1.7106249	1.9430475	0.63027126	12.219688	-0.12206903	1.7293294e-08	2.6797485e-05	-2.5431315e-09	-0.007317598	5.282179	-0.93941545	2.315311	-0.30020022	2.6638772	0.0	0.0024855973	-0.0010368839	0.0077	0.0025170585	-0.0002977746	0.002818383	0.0	2.6638772	0.0	0.0	0.0	0.8191437	0.00966557	4410000	25111.99177956581
